T0.A,T0.B,T0.C,T1.A,T1.B,T1.C,T10.A,T10.B,T10.C,T11.A,T11.B,T11.C,T2.A,T2.B,T2.C,T3.A,T3.B,T3.C,T4.A,T4.B,T4.C,T5.A,T5.B,T5.C,T6.A,T6.B,T6.C,T7.A,T7.B,T7.C,T8.A,T8.B,T8.C,T9.A,T9.B,T9.C,sum.taxonomy
0,0,0,0,0,0,0.4944241089511492,0.5577505030938041,0,0.5614568224187353,1,0,0,0,0,0,0,0,0,0.23869285524121206,0,0,0.14753184067156344,0.7970110047885922,0.21338620938211486,0,0,0,0,0,0,0,0,0,0,0,NA
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Chordata;Actinopteri;Centrarchiformes;Kyphosidae;Medialuna;Medialuna californiensis
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Chordata;Actinopteri;;;;
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Chordata;Actinopteri;;;;
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Eukaryota;Chordata;Actinopteri;Blenniiformes;Labrisomidae;Labrisomus;Labrisomus xanti
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Chordata;Actinopteri;Centrarchiformes;Kyphosidae;Girella;Girella nigricans
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Chordata;Actinopteri;Labriformes;Labridae;;
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Eukaryota;Chordata;Actinopteri;Clupeiformes;Clupeidae;Amblygaster;Amblygaster sirm
0.0837696196841805,0.14737879231619114,0.0022521445753115412,0,0,0,0.20201258214347498,1,0.09660021412347941,0.05706607870945165,0,0.17977111499886428,0.09040686571119426,0,0,0,0.12226761421051026,0.16855110558656006,0.2913615096202801,0.34193475891258607,0,0,0,0,0,0,0,0,0,0,0.2890204570791619,0,0,0.5764083996972189,0.2453344930007238,0,Eukaryota;Chordata;Actinopteri;Lutjaniformes;Haemulidae;Anisotremus;Anisotremus davidsonii
0,0,0,0,0,0,0.20757795434671977,0,0,0,0,0,0,0,0,0,0,0.5222999568509831,0.9269371579509027,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5367929554347102,0,NA
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Chordata;Actinopteri;Centrarchiformes;Kyphosidae;Girella;Girella nigricans
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Eukaryota;Chordata;Actinopteri;Acanthuriformes;Luvaridae;Luvarus;Luvarus imperialis
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Chordata;Actinopteri;Centrarchiformes;Oplegnathidae;Oplegnathus;Oplegnathus fasciatus
0.33265885259051753,0.49842700613993723,1,0,0.049295949062640426,0.11198863692582177,0,0,0.28534263055764453,0.3737193067907395,0,0.23999055310522646,0,0,0,0,0.08059792088338938,0,0,0,0,0,0.07603781792008492,0,0.17637004993365546,0.1426752819799611,0,0,0,0.1426080423760392,0,0.7335138917989303,0,0.22269426105786658,0,0.09885367273798401,Eukaryota;Chordata;Chondrichthyes;Myliobatiformes;Urolophidae;Urolophus;Urolophus halleri
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Chordata;Actinopteri;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus tshawytscha
0.18704651966740435,0.14769599494966604,0.23163278774997018,0.05701487185270831,0.058772895101862274,0.05279686306371119,0.10820723917189494,0.21261351676527088,0.24333963078229756,0.08417642793598121,0.15907164418142244,0.19176006517805788,0.020358878946784044,0.12249693083381992,0.1875662111891901,0.012799271194939421,0.044973120329793705,0.2374566738812546,0.09876684664410602,0.0276242335066554,0.09620313526295433,0,0.08603101617692487,0.15438189579150483,0.09409461175004227,0.06093878331037903,0.18024082321205545,0.06928351029858375,1,0,0.028349757914168557,0.47481442812146396,0.17614110648049075,0.172443950932813,0.24873933294586245,0.01897363796210085,Eukaryota;Chordata;Actinopteri;Labriformes;Labridae;Semicossyphus;Semicossyphus pulcher
0,0.09030156869411243,0.14306222954250009,0,0,0,0,0,0,0,0,0,0,0,0,0.148439156661977,0,0,0.1512520131842156,0.21201704346825456,0,0.11604065630883428,0,0.013080262293728127,0,1,0,0,0.06714355829483612,0.18259120312586108,0,0,0,0.10743194079419705,0,0,Eukaryota;Chordata;Actinopteri;Centrarchiformes;Kyphosidae;Hermosilla;Hermosilla azurea
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Chordata;Actinopteri;Perciformes;Serranidae;Paralabrax;Paralabrax clathratus
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Chordata;Actinopteri;Centrarchiformes;Kyphosidae;Girella;Girella nigricans
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.5927757611339276,0,0.30753429863989934,0,0,0,0.3188419986076827,0,0,0,0,0,0,0,NA
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Chordata;Actinopteri;Labriformes;Labridae;Semicossyphus;Semicossyphus pulcher
0,0,0,0.3289511478561079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Eukaryota;Chordata;Actinopteri;Blenniiformes;Labrisomidae;Labrisomus;Labrisomus xanti
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Chordata;Actinopteri;Blenniiformes;Gobiesocidae;Gobiesox;Gobiesox rhessodon
0.24811680671982667,0.16359774972187804,0.3682005589609561,0.3587691491361694,0.3581567636416795,0.1399037158696116,0.1473765527396451,0.12791105873395253,0.22072491413087372,0,0.06603092956173816,0.7528910768996071,0.1829222633846911,0.5024782289549709,0.46584283720813635,0.46498608404376873,0.7108540006651582,0.4660407853680333,0.6935414005393513,0.3197585084076527,0.35871809214740163,1,0.18890907861470355,0.3375581908510226,0.17299174827720104,0.40110380607094825,0.4901722758019708,0.3458554219742373,0.3149197649568565,0.45677619749877096,0.6651187823874903,0.4884315102062442,0.49612283354979175,0.6347681514973338,0.2027057288594699,0.19046026322537718,NA
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Chordata;Actinopteri;Labriformes;Labridae;Semicossyphus;Semicossyphus pulcher
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.3261553308652827,0,0,0,0,0,0,0,0,Eukaryota;Chordata;Actinopteri;Labriformes;Labridae;Semicossyphus;Semicossyphus pulcher
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Eukaryota;Chordata;Actinopteri;Perciformes;Serranidae;Mycteroperca;
0.48524509161077595,0,0,0,0,0,0,0.30486840130633946,0.5277631043411242,0,0,0,0,0,0.5414965225650296,0.6770891499454164,0.6586273905490757,0,0,0.26832960356114804,0,0,0.30024531254528064,0,0,1,0,0,0,0,0,0,0,0,0.4310834707357288,0,NA
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Chordata;Actinopteri;Blenniiformes;Gobiesocidae;Gobiesox;Gobiesox rhessodon
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Chordata;Actinopteri;Centrarchiformes;Kyphosidae;Medialuna;Medialuna californiensis
0.01981372150344853,0.2498924321974617,0,0.4666476922819694,0.028070632080354277,0.12855776455446002,0.06887767845946659,0.0569781188020807,1,0.007856448784375207,0.08307670674719836,0,0.45075293196218796,0.6336937223169541,0.5410625762753164,0.817394732085344,0.7872458768972744,0.43344688214504873,0.02450053805835375,0.04120052100084602,0.03850906552230278,0.0577431182710307,0.021462458761683414,0.048489354445814176,0.03499709670835089,0.05212857221337572,0.06444548205216774,0.33785652945517136,0.4813161928331205,0.7179674857929326,0.059666175788790715,0.4188586813238311,0.03417498978615365,0.732238703978444,0.02119694930749231,0,NA
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Chordata;Actinopteri;;;;
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Chordata;Actinopteri;Cypriniformes;Cyprinidae;Ctenopharyngodon;Ctenopharyngodon idella
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Chordata;Actinopteri;Perciformes;Serranidae;Paralabrax;Paralabrax clathratus
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
0,0,0,0,0,0,0.17622393540232775,0,0,0,0,0,0.17022224536675404,0,0,0,0,0,0,0,0,0,0.11998875161132094,0,0.1837119387380058,0,1,0,0,0,0,0,0,0,0,0,NA
0.08493095517905214,0,0.030394377125946243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.7343649459547706,0,0,0,0,NA
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Chordata;Actinopteri;;Pomacentridae;Azurina;Azurina hirundo
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.6274678567100874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
0,0,0,0,0,0,0.02704264054820634,0.027817895045032938,0.046232713258066396,0,0,0,0,0,0,0.1550152083857334,0,0.03237406336785757,0,0,0,0,0,0,0,0,0,0,0.031136461096082046,0,0,0,1,0,0,0,Eukaryota;Chordata;Actinopteri;Carangiformes;Carangidae;Seriola;Seriola lalandi
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Eukaryota;Chordata;Actinopteri;Centrarchiformes;Kyphosidae;Medialuna;Medialuna californiensis
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Chordata;Actinopteri;;;;
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Chordata;Actinopteri;Anguilliformes;Muraenidae;Gymnothorax;Gymnothorax mordax
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Eukaryota;Chordata;Actinopteri;Carangiformes;Carangidae;Trachurus;Trachurus symmetricus
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Chordata;Actinopteri;Centrarchiformes;Kyphosidae;Girella;Girella nigricans
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Eukaryota;Chordata;Actinopteri;Perciformes;Serranidae;Paralabrax;Paralabrax clathratus
0,0,0,0,0,0.18219291499933551,0.9710506997285745,1,0,0,0,0,0,0,0,0,0,0,0,0.4318650589877612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Eukaryota;Chordata;Actinopteri;Labriformes;Labridae;Semicossyphus;Semicossyphus pulcher
0.19746894462518655,0.19513697318712744,0.12044182095807196,0.33902080363869114,0.26629469831957986,0.15753512364488254,0.5249023102625484,0.42890459303461154,0.5163331596601476,0.3565701680494027,0.46697080991138423,0.8057441388474893,0.44554674918496745,0.6155422978479868,0.4954987578424354,0.7948798435589551,0.6448040576282735,0.4314611049867508,0.4375140890931633,0.614795832705205,0.46368641098354024,0.7055152496963097,0.34314824236494007,0.8068881357304518,0.4492451611156275,0.5717754599466166,1,0.4280745972812169,0.5014895855845483,0.8204157899818513,0.7756845854785538,0.4785185576224052,0.5842375175363742,0.6188083370025914,0.41211596176103027,0.1369276334734272,NA
0,0,0,0,0,0,0,0.7637369312456677,0,0,0,0,0.551260019468112,0,0,0,0.9141283551741529,0,1,0,0,0,0.6561914973773437,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
0,0.4920469587252295,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
0,0,0,0,0,0.19791574831709807,0,0,0,0,0,0,0.3971417266214954,0.7614123646566514,0.42525472253711477,0,1,0,0,0.8248492523297279,0,0,0.501834809071022,0.8818882392480689,0,0,0,0,0,0,0,0,0,0,0,0,NA
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36472277467423614,0,0,0,0,0.2888261716354732,0,1,0,0,0,0,0,0,0,0,0,NA
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Chordata;Actinopteri;Labriformes;Labridae;Oxyjulis;Oxyjulis californica
0,0,0,0.5528304439419416,0.5868796372524127,0.20722397344297872,0,0,0,0,0.829525759126578,1,0.410583549311873,0.6679432094152811,0.496612437064044,0.5066192642971923,0,0,0.8431685857403071,0.7527398896351808,0,0,0.2671007170847783,0.7669237441842126,0,0,0,0,0,0.5898542755017873,0.7806342448556302,0,0,0,0,0,NA
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Chordata;Actinopteri;Perciformes;Serranidae;Paralabrax;Paralabrax nebulifer
0.34373667718310547,0,0,0,0,0,1,0.7777071285945114,0.9194647807161479,0.45988707485182434,0.6153975929128578,0,0,0,0,0.7785859174054132,0,0,0,0,0,0,0,0,0,0,0,0,0.8469201516343953,0,0,0,0,0,0,0,NA
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Chordata;Actinopteri;;;;
0.171110167456977,0.22105355745253488,0.9468937417021471,0.44130952815554964,0.30920344908850034,0.47053161147250533,0,0,0,0.21310122535040874,0,0,0,0,0,0,0.30708521344053163,0,0,0.14976072777622582,0,0,0.045878900219565394,0,0,0,0,0.3835766121780383,0.5531042796865581,0,0,0,0.5537773174288388,1,0.5346606350538172,0,Eukaryota;Chordata;Chondrichthyes;Heterodontiformes;Heterodontidae;Heterodontus;Heterodontus francisci
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Chordata;Actinopteri;Istiophoriformes;Xiphiidae;Xiphias;Xiphias gladius
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Chordata;Actinopteri;Syngnathiformes;Mullidae;Pseudupeneus;Pseudupeneus grandisquamis
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Chordata;Actinopteri;;;;
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Chordata;Actinopteri;Salmoniformes;Salmonidae;Oncorhynchus;
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Eukaryota;Chordata;Actinopteri;Centrarchiformes;Kyphosidae;Hermosilla;Hermosilla azurea
0,0,0.04103762225227723,0,0.2147079595119852,0.42655738839801394,0,0,1,0.1771859136887275,0.48424421088249203,0.560707321431346,0,0,0,0.24331232393749297,0,0,0,0.5879106701437697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Chordata;Actinopteri;Labriformes;Labridae;Halichoeres;Halichoeres semicinctus
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Chordata;Actinopteri;Labriformes;Labridae;Semicossyphus;Semicossyphus pulcher
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Chordata;Actinopteri;Perciformes;Serranidae;Mycteroperca;
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Eukaryota;Chordata;Actinopteri;Atheriniformes;Atherinopsidae;Atherinops;Atherinops affinis
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Chordata;Actinopteri;Centrarchiformes;Kyphosidae;Girella;Girella nigricans
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.21237144973981964,0,0,0,0,0.45458346377956826,0,0,0,0,0,0,0,0,0,0,0,NA
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Chordata;Actinopteri;Perciformes;Serranidae;Mycteroperca;
0,0.20173672772744006,0,0,0,0,0,0,0,0,0,0,0.47138467947716506,0,0.5960895043761553,0,0,0.4925241143832694,0,0,0,0,0.4365064479670792,0,0.45770517308440295,0,1,0,0,0,0,0,0,0,0,0,NA
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Chordata;Actinopteri;Perciformes;Serranidae;Mycteroperca;Mycteroperca xenarcha
0.12495587576983225,0.2888645095168453,0.10764860234640991,0.2394029370986462,0.17655949431094414,0.07056339787251674,0.3041705983530057,0.2261246328286683,0.3981280391675171,0,0,0,0.23251160640877708,0.3362250822897583,0.27976970828677133,0.6098461948361451,0.4017244577995313,0.2053058382191073,0.2799035669775532,0.3604515978223649,0.6927760335550007,0.5250045138142891,0.18960932920297383,0.5064392232058736,0.24161998189139686,0.5986744050849832,1,0.6919453583869996,0.5970540127179886,0.7546644541883534,0.858135185679936,0.6681557091037371,0.7838347051835128,0.9466406430910715,0.34628690030979087,0.31831220321648573,NA
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Chordata;Actinopteri;Clupeiformes;Engraulidae;Engraulis;Engraulis mordax
0,0,0,1,0,0,0,0.3316509487664844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Chordata;Actinopteri;Carangiformes;Carangidae;Trachurus;Trachurus symmetricus
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Eukaryota;Chordata;Actinopteri;Carangiformes;Carangidae;Seriola;Seriola lalandi
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Chordata;Actinopteri;Perciformes;Serranidae;Paralabrax;Paralabrax clathratus
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Chordata;Actinopteri;Labriformes;Labridae;Semicossyphus;Semicossyphus pulcher
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Chordata;Actinopteri;;;;
0.09203934252920973,0,0,0.19828068866322598,0,0,0.001154071228293325,0,0,0.36924384317861036,0,0,0.4275559505008185,0.25443899242781987,0.21073030533208187,0.2680227213421018,0.026990142301363516,0,0,0.48116895579163094,0.23189096999245992,0,0.25310811786460885,1,0.29673832532117567,0.23946593577567432,0.025376950068824546,0.016856538336980267,0.016204365610203622,0.024720605525755873,0,0,0,0,0.007048808925719141,0,NA
1,0.7124330317221202,0,0.25790958814093273,0,0,0,0,0,0,0,0,0,0,0,0,0.2387857920167563,0,0,0,0,0,0,0,0.31091937701075745,0,0,0,0.17165764156707722,0,0,0,0,0,0,0,NA
0,0,0,0,0,0,0.132727498279767,0,0,0,0,0,0,0.24175386193518925,0,0,0,0,0,0.2173681583404608,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Chordata;Actinopteri;Scombriformes;Scombridae;Sarda;Sarda chiliensis
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Chordata;Actinopteri;Salmoniformes;Salmonidae;Oncorhynchus;
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Chordata;Mammalia;Artiodactyla;Bovidae;Bos;Bos taurus
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Chordata;Actinopteri;Lutjaniformes;Lutjanidae;Lutjanus;Lutjanus novemfasciatus
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Chordata;Actinopteri;Salmoniformes;Salmonidae;Oncorhynchus;
0,0,0,0,0,0,0,0,0,0,0,0,0.2962495854485081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Eukaryota;Chordata;Actinopteri;Blenniiformes;Clinidae;Gibbonsia;
0.2946325376583334,0.30445685658187727,0.15655367277453855,0.47852541152496497,0.28256687669862074,0.11966966862618517,0.7597283063268113,0.48904082902547996,0.7057849995713553,0.4034389272517727,0.6298876790358182,0.6516035075215754,0.4576893420228144,0.5139253859250932,0.45548756607634683,0.7958982975581141,0.7124731690240242,0.4455019458147882,0.28922300517914845,0.43199553380674777,0.4247776609264748,0.7276150533148698,0.2277732509746991,0.6533194004978483,0.45159341213412585,0.7175169277457204,1,0.259566431314616,0.6354047519660598,0.6711614470904018,0.7022974525198609,0.38567431868128416,0.7355517157453532,0.733441446939409,0.3238760392913962,0.1359281616962489,NA
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Chordata;Actinopteri;Perciformes;Scorpaenidae;Scorpaena;Scorpaena guttata
0.7891876267911339,0,0,0,0,0,0.31542024684512154,0,0,1,0,0,0,0,0,0,0,0,0,0.6767395819416273,0,0,0,0,0.7865531105337129,0,0,0,0,0,0,0,0,0,0.6571063403946319,0,NA
0,0,0,0,0.5352886413122927,0.266010522350335,0.4102343792118173,0,0,0,0,0,0,0,0,0,0,0,0.6099345604020296,0.3036745594111717,0,1,0.21421812965485262,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Eukaryota;Chordata;Actinopteri;Centrarchiformes;Kyphosidae;Girella;Girella nigricans
0.2307629655245699,0,0,0,0,0,0.3108515514610492,0.6194383658783776,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.841835041710782,0,0,0,0,0,0,0,0,0,0,0,0,NA
0,0,0,0,0,0,0.25331621797580006,0.38019707750894227,0,0,0,0,0.3497291657781287,0,0.267489932950416,0,0,0,0,0.40179276743916326,0,1,0,0.6583581736456116,0,0,0,0,0,0,0,0,0,0,0,0,NA
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Eukaryota;Chordata;Actinopteri;Anguilliformes;Muraenidae;Gymnothorax;Gymnothorax mordax
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Eukaryota;Chordata;Actinopteri;Labriformes;Labridae;Semicossyphus;Semicossyphus pulcher
